1.860437731284252,2.1909063443758505,2.5004649202595615,2.7834059738362447,3.0331965546254804,3.2442884295666166,3.4149064231545943,3.545561016613499,3.6420947220541464,3.711500816709004,3.7603740860928596,3.7940378010146034,3.8179775544069954,3.837334805570196,3.8556459063101576,3.8762259401193564,3.8991385338037357,3.923222894511209,3.946060391988109,3.965310656161088,3.978231506162828,3.9807815685359875,3.9713209355242443,3.947880921324244,3.905981560500439,3.846934271646591,3.7740048593782323,3.6908807345697032,3.5992966416240306,3.4996560833728285,3.389642058777348,3.2683011768441017,3.137126681775897,2.997944742346541,2.8514988292373182,2.6968482468957538,2.5340079502521577,2.367481625252787,2.1997391457866025,2.03242859779189
1.2239463372799453,1.4413553060285191,1.6450079619359665,1.8311494599114229,1.9954818970056603,2.134355196992654,2.2466015059201268,2.3325566596045446,2.3960643348206245,2.441725274667871,2.473878062179858,2.4960247752274713,2.511774280296785,2.524509044950613,2.536555567285316,2.550094777213336,2.565168533591208,2.581013173042426,2.5960375250642467,2.608701905027087,2.617202284678739,2.6188799218546466,2.6126559526626867,2.5972352164330057,2.569670429742044,2.5308243497557554,2.482845486757626,2.4281597177108063,2.367908297720209,2.3023566835676066,2.2299805646635273,2.1501527233404016,2.0638555363485813,1.9722904051348176,1.8759464448153713,1.77420478981007,1.6670752786810261,1.5575208001213088,1.447166236839489,1.3370958329969105
1.2763596688782464,1.5030787912049484,1.71545251098573,1.9095651885467833,2.0809348708661006,2.2257551736755747,2.342808231748256,2.4324442624739464,2.4986715412696534,2.546287829900101,2.579817503524122,2.602912610287555,2.6193365599845158,2.6326166683534216,2.645179061646273,2.6592980642317987,2.6750173274978413,2.6915404855379204,2.707208228793967,2.720414938372299,2.7292793317097006,2.731028810722888,2.724538311086595,2.708457209171853,2.679712009368597,2.639202414888576,2.589168942158439,2.53214135202073,2.469309771806561,2.400951026013678,2.3254755281545147,2.2422292010770675,2.152236490074076,2.05675024447893,1.9562805248954467,1.8501819639223527,1.7384648214407374,1.6242188665981707,1.5091385648239837,1.3943545911131532
1.3340554928714978,1.5710230952282545,1.7929968337623965,1.9958840684898198,2.1750002467772873,2.3263669227645414,2.4487111795495484,2.54239906554637,2.611620043934847,2.6613887517266184,2.696434081317474,2.7205731659246286,2.737739534341089,2.7516199490450712,2.7647502054959583,2.7795074353053595,2.795937263053198,2.8132073243693183,2.8295833032264373,2.843387001263384,2.8526520955084314,2.8544806569587142,2.847696764532148,2.8308887417906874,2.8008441606069803,2.7585033938562065,2.706208236973243,2.6466028046460854,2.580931022033136,2.509482227046571,2.430594978450946,2.343585632569116,2.249524943126107,2.1497223925317,2.044711097874136,1.933816518937531,1.8170493793847038,1.6976391165000857,1.5773567913478888,1.4573841893013741
1.3973908726093376,1.6456087064302485,1.8781208304341184,2.0906403031936813,2.27826016909358,2.4368131022901744,2.5649657531064842,2.6631015484055434,2.7356088495710607,2.787740367623647,2.824449503007841,2.84973461047408,2.8677159663241114,2.882255365111509,2.896008991266892,2.9114668326766733,2.928676679985165,2.9467666516403956,2.963920093537873,2.9783791334714858,2.988084095672141,2.9899994695784624,2.982893506289602,2.965287508869681,2.933816536528708,2.889465607116125,2.834687694727614,2.772252445566711,2.7034628411599324,2.6286219559743724,2.545989470487947,2.4548492844786907,2.356322986583778,2.251782227965433,2.141785435883333,2.02562604577107,1.903315290406159,1.7782359272593669,1.6522430999729094,1.5265747001508485
1.4663006013464426,1.7267588354244205,1.970736861852053,2.193736336668498,2.3906083268796943,2.556980002728191,2.6914522628805795,2.794427442181647,2.870510305884971,2.92521259267383,2.9637319707117316,2.99026396616811,3.0091320390979783,3.024388421262095,3.038820281880073,3.0550403979542224,3.073098916835486,3.092080961756729,3.11008029369917,3.125252354262267,3.1354358986017927,3.1374457256055983,3.129989344969488,3.111515140571739,3.0784922358333113,3.031954222924646,2.974475039791159,2.9089609125814264,2.836779076929604,2.7582475528557624,2.671540200221315,2.5759056056553318,2.4725206668500688,2.362824675390601,2.2474035963370427,2.1255160222071208,1.9971737397018554,1.8659263206774972,1.7337203917304296,1.6018548887840338
1.540719950808354,1.8143972562856636,2.0707579319416145,2.3050753287659673,2.511939189283522,2.6867547489264902,2.828051897585386,2.9362533898588903,3.0161976972640048,3.073676296490551,3.1141506536457126,3.142029230996674,3.161854917741712,3.1778856090991505,3.193049931858744,3.210093269641544,3.2290683149336643,3.2490137581057152,3.2679266125364337,3.2838687027074207,3.294569093827387,3.296680925848456,3.2888461105341014,3.269434282383185,3.234735361767985,3.185835398899856,3.12543896713913,3.05659979271668,2.9807545027586655,2.898237257797537,2.807129235361348,2.706640885496405,2.5980088371400836,2.4827454304347265,2.3614663700030865,2.233392619610323,2.0985365641694615,1.9606279274293237,1.8217121333848714,1.6831540430271854
1.6205799002666716,1.908442688168506,2.178091275485653,2.4245540173857156,2.6421402271770735,2.8260169804200146,2.9746379669668945,3.0884478540039924,3.172535904952833,3.232993785408754,3.2755660449861392,3.304889649239654,3.3257429583897915,3.342604566618862,3.3585548998721313,3.3764816429053277,3.3964402194077783,3.4174194923052172,3.437312654414925,3.4540810690030437,3.4653360921919827,3.4675573865448523,3.4593164702030585,3.438898471129118,3.402401005590077,3.3509664169055466,3.2874394642572686,3.215032157295713,3.1352555876658013,3.0484612364021437,2.952630822941431,2.8469338726834352,2.732671112602548,2.611433271783416,2.4838679685914733,2.349155787101652,2.207309754172666,2.062252915869905,1.916136716401007,1.7703967614304819
1.7053425310063066,2.008261662128608,2.2920139191460067,2.551367620868115,2.7803344355599453,2.9738286580397744,3.130223100126095,3.249985686828206,3.3384718698352187,3.4020919325417918,3.4468908868459938,3.477748229632787,3.4996922479438255,3.5174357838530814,3.5342203815616227,3.553084762967255,3.5740872506337813,3.5961638210859403,3.617097472932607,3.6347429408110865,3.646586645480262,3.6489241221657434,3.6402521738527884,3.6187662340277242,3.5803598091131477,3.526234991426521,3.4593853321172174,3.3831908414309813,3.299241646981953,3.207907613629657,3.107064896888829,2.9958395851081767,2.8756004383409963,2.7480213869889365,2.613783922376338,2.472025769938788,2.322760637890368,2.1701167628612517,2.0163581179574677,1.8629953966024249
1.794327566618198,2.11305306460249,2.4116115580425195,2.684498375818562,2.9254127141244726,3.12900349489978,3.293558623033343,3.4195704399334312,3.5126738455821576,3.5796136129478495,3.626750183579361,3.6592176672597554,3.6823067278220556,3.7009761241646606,3.718636544763718,3.7384852724931266,3.7605836731970426,3.7838122024915783,3.8058381755119646,3.824404386618861,3.836866097619668,3.839325544198187,3.8302010922882,3.8075940128177415,3.767183534742811,3.710234475742922,3.639896590926939,3.5597262599951986,3.471396583665367,3.3752967264022375,3.2691920211885788,3.152162955528696,3.025649711586031,2.8914135657081013,2.7501715695413917,2.601016454902068,2.4439626453009304,2.28335378939059,2.1215719947420304,1.960206782993892
1.8871118060745542,2.222318521577873,2.5363154016661547,2.8233131300228864,3.0766850898187097,3.2908035000558797,3.463867733603953,3.5963955907249607,3.6943133507004142,3.7647145570586065,3.814288548224691,3.848434917542464,3.8727179077773,3.8923526940369886,3.9109263306642936,3.931801431248253,3.9550425348458105,3.9794722057069025,4.002637136403135,4.022163401743822,4.035269504771507,4.037856128730855,4.028259853645058,4.004483767626398,3.9619836736173393,3.9020897927101448,3.8281147530797153,3.7437988339505615,3.650901651669107,3.5498324942994035,3.4382411407395095,3.3151605307275522,3.182105317894279,3.0409278537562114,2.8923822685250338,2.7355143794011054,2.5703393557314413,2.40142545517773,2.2312779635106246,2.0615685961437977
