9215972.681,8972788.888,10003712.53,9881793.278,10245466.38,11086361.51,10656013.92,11398935.87,11459030.64,11903013.89,15356964.2,14390368.39,13418518.73,14254348.78,12537006.64,10988804.85,10739390.11,10371456.58,11751004.06,10381870.33,10097817.47,10444297.92,10274729.82,9612799.92,11060467.45,11403695.09,12491547.29,13069030.44,13587798.06,13938640.21,15290979.28,14045112.33,15400050.57,12507641.56,14028578.94,13748490.68,13177157.31,15013294.03,11434742.05,6255129.411,7705811.117,7044694.218,9170758.018,10250397.97,9397530.131,9818386.098,9795707.26,8911174.675,8901135.041,7405227.396,7200760.52,6802864.74,5789417.232,5382094.241,4826722.222,4293116.639,3966896.15,3503574.92,3237618.35,3088142.34,2773795.459,2200674.772,2278566.447,1956577.419,1737907.51,1481000.893,1248737.953,1117549.212,848648.3787,660242.7035,592176.6607,391541.6052,333901.199,231088.863,159873.8141,124754.8003,87378.17698,59511.08298,41901.06198,30731.10581,21856.71088
9177743.063,9206560.212,8963727.22,9993172.723,9871281.34,10234076.14,11073838.57,10644565.53,11386232.29,11446264.11,11889156.03,15337984.38,14372790.44,13401248.52,14236211.34,12519782.96,10972123.02,10723231.4,10354527.7,11731000.51,10362625.44,10076742.73,10422742.04,10251527.91,9590625.341,11032956.96,11371832.43,12455015.93,13027206.25,13541165.74,13884727.91,15222292.9,13985298.93,15325586.62,12442992.27,13946271.83,13661623.62,13090444.14,14900158.53,11341176.65,6196234.993,7618507.627,6963909.647,9051971.63,10110181.06,9249633.383,9644666.898,9617626.797,8726027.937,8688434.31,7200500.973,6970382.676,6577054.128,5566706.358,5164049.522,4614751.616,4086134.436,3757053.731,3303497.005,3026412.334,2854182.755,2530722.331,2001006.888,2049703.762,1745701.203,1535357.76,1297358.442,1084129.374,955515.2204,714301.792,547079.9838,477898.8031,310811.4902,259831.5456,177012.1546,122889.6058,95013.07473,66057.52173,45451.97472,31389.83065,23545.81132
8785230.1,9168340.559,9197278.62,8954294.489,9982535.051,9860279.133,10222383.02,11061673.43,10632588.25,11373549.37,11432902.47,11874363,15319136.09,14354319.06,13384256.19,14216629.1,12500801.13,10955608.03,10705688.88,10336904.56,11709307.7,10341012.74,10055955.02,10399191.93,10227934.58,9566804.274,11002160.41,11338633.81,12415184.66,12982536.35,13488895.96,13822354.03,15157555.71,13917792.79,15246628.95,12370098.05,13858003.48,13571409.36,12991914.21,14778489.2,11233751.16,6126317.161,7531581.502,6873887.317,8928472.473,9950788.806,9086513.818,9469165.985,9417976.952,8517885.547,8447990.531,6970771.863,6740194.505,6323669.56,5341345.265,4936848.473,4392579.831,3870812.019,3542269.379,3088032.178,2797285.436,2604094.094,2300876.578,1800538.777,1828666.198,1541933.396,1344646.622,1126396.302,927193.3684,804147.8072,591986.8277,441535.3142,379351.5915,241966.8047,199039.8192,136074.3057,93622.31574,71855.21285,50458.59599,34027.45291,24048.62441
8804539.141,8776226.982,9159069.872,9187615.166,8944775.211,9971401.435,9848984.729,10211024.22,11048954.23,10620632.14,11360276.17,11418639.58,11859669.07,15299330.81,14336144.19,13365906.64,14195047.61,12482012.27,10937680.86,10687430.46,10317791.79,11684945.29,10319694.38,10033246.79,10375245.03,10202587.75,9540137.806,10970070.39,11302431.58,12372642.3,12932471.46,13428421.58,13763563.01,15084496.44,13846208.07,15157591.76,12291919.62,13766331.6,13468903.73,12885945.72,14638805.1,11106191.63,6056706.128,7434708.142,6780277.467,8788096.359,9774971.575,8921697.061,9272427.738,9193526.01,8282600.458,8178191.355,6741200.027,6481790.914,6067262.621,5106509.889,4698750.085,4161427.452,3650371.359,3310991.307,2854257.208,2552350.769,2367610.663,2070131.449,1606855.203,1615106.356,1350118.249,1167181.149,963401.5357,780543.092,666371.7915,477896.4109,350521.6517,295312.6715,185435.3638,153016.4507,103689.7408,70835.81519,54907.07793,37781.67403,26055.92444
9662208.159,8795475.332,8767350.818,9149419.453,9177863.806,8934811.776,9959972.343,9838012.307,10199151.88,11036261.93,10608118.97,11346106.31,11404470.43,11844228.94,15279837.67,14316513.14,13345684.04,14173684.23,12461617.08,10919023.92,10667630.33,10296329.94,11660916.91,10296404.82,10010155.54,10349520.34,10174212.43,9512348.851,10935074.53,11263761.88,12324960.65,12874546.64,13371416.72,13697222.13,15007018.88,13765480.92,15062099.04,12210729.6,13662172.89,13358662.48,12764284.58,14473005.07,10979239.81,5979126.203,7333942.142,6673880.284,8633219.711,9597301.411,8736910.693,9051256.606,8939830.053,8018578.69,7908591.546,6483436.582,6220236.469,5800119.207,4860399.12,4451058.176,3924767.885,3412913.564,3060074.24,2604323.819,2320714.568,2130201.172,1847226.457,1419655.493,1414093.052,1171693.573,998028.854,811087.1786,647005.1933,537913.6049,379481.7071,272896.3715,226311.723,142597.6753,116614.7669,78480.23947,54148.80851,41128.79989,28933.2881
9665058.872,9652269.922,8786539.633,8758110.772,9139681.943,9167657.093,8924584.705,9948868.636,9826544.384,10187307.03,11022976.5,10594769.89,11332028.66,11389581.73,11829026.69,15258784.68,14294878.3,13325665.43,14150494.29,12440392.25,10898790.66,10645401.42,10275163.01,11634660.85,10272721.62,9985346.159,10320722.3,10144639.39,9482039.673,10897691.49,11220427.37,12269793.53,12819941.01,13307092.58,13626869.3,14919642.87,13678900.56,14962928.56,12118479.39,13550151.22,13232092.71,12619857.84,14307922.17,10837769.91,5898416.611,7219424.519,6556476.437,8476660.74,9398149.753,8529156.566,8801278.579,8655149.928,7754720.456,7605907.929,6222512.832,5947662.194,5520185.236,4604363.255,4197492.936,3669804.292,3155244.494,2791849.299,2367958.985,2088157.108,1900854.076,1631814.67,1243403.814,1227140.114,1001664.829,840022.4327,672380.9313,522464.0797,427161.0217,295515.575,209156.2701,174038.5872,108713.0439,88279.83444,60015.01011,40578.11138,31505.92675
10116876.17,9655320.098,9642680.44,8777436.35,8748985.633,9129706.189,9157400.571,8914857.286,9937507.169,9815348.965,10175165.71,11009126.55,10581783.64,11317546.97,11375228.28,11812955.21,15236067.99,14273909.63,13304386.81,14126872.73,12417857.4,10876556.47,10623942.28,10252522.19,11608517.4,10247816.23,9958161.807,10291342.37,10113069.08,9450345.463,10856687.67,11171347.78,12219282.46,12760111.04,13240834.92,13549813.7,14828626.01,13591572.49,14853498.55,12022121.54,13425245.45,13086145.58,12480210.61,14129251.4,10694883.67,5809343.648,7096687.909,6441193.361,8306239.226,9180713.72,8301113.036,8528864.873,8378820.305,7466982.226,7308353.759,5958384.789,5670166.726,5237377.593,4349796.122,3932236.447,3401109.309,2887611.953,2545540.815,2137495.485,1869954.158,1685598.892,1434861.541,1084117.75,1054135.162,847469.4053,700339.0983,546756.1834,418123.9575,335378.412,228540.731,162252.7597,133906.5455,83095.75052,68120.51948,45425.08886,31366.48127
9994301.24,10106649.51,9645716.392,9632698.091,8768252.664,8739434.589,9119464.473,9147435.338,8904689.018,9926177.211,9803620.952,10162250.27,10995355.77,10568144.53,11303283.61,11359728.22,11795238.15,15213571.82,14251135.74,13282244.87,14101251.23,12392559.77,10854630.28,10600497.55,10229492.55,11580436.1,10219935.22,9929825.313,10259297.72,10079333.55,9414832.795,10809240.51,11125430.65,12162291.84,12696635.22,13166103.38,13467150.55,14734086.9,13492335.38,14735776.47,11911465.2,13276862.44,12940826.71,12324532.76,13943316.83,10532431.62,5711013.359,6972505.097,6311908.306,8114511.01,8934801.071,8044984.967,8256332.392,8068193.656,7175332.872,6997833.038,5681068.482,5380963.376,4947397.182,4075077.608,3643833.657,3113001.785,2633672.619,2297537.114,1914103.118,1658305.315,1482136.811,1250861.426,931608.4252,891798.773,706381.921,569343.6776,437622.5027,328382.2314,259378.8653,177317.8522,124860.3646,102391.2124,64132.2975,51565.11333,35120.73212
10342188.23,9984224.567,10096565.29,9635720.195,9622627.77,8758641.182,8729629.28,9109513.317,9137017.808,8894548.056,9914308.51,9791145.686,10149406.33,10980908.86,10554707.98,11287879.7,11342640.76,11777685.67,15189142.25,14227435.15,13258222.41,14072487.62,12367614.7,10830677.31,10576651.24,10204752.87,11548999.19,10190871.48,9898923.473,10225056.14,10041533.03,9373738.428,10764848.2,11073628.31,12101826.85,12625038.21,13085930.1,13381285.4,14626653.64,13385580.09,14600594.4,11780011.35,13129155.78,12778835.51,12162524.28,13731930.62,10353117.36,5611545.536,6833206.178,6166453.232,7897698.308,8658626.963,7788696.805,7949993.576,7753286.056,6870962.929,6671832.022,5392007.571,5084358.657,4634506.68,3776375.707,3334670.662,2839569.511,2377920.006,2057177.812,1697414.012,1458242.858,1292052.577,1074712.473,788440.6582,743282.5807,574128.8997,455624.6894,343738.4907,254047.6787,201269.8744,136473.4345,95498.98019,79061.69062,48557.26376,39869.69354
10366999.79,10331717.07,9974288.415,10086071.26,9625635.751,9612088.131,8748773.053,8720101.621,9099111.281,9126627.363,8883925.494,9901683.047,9778738.736,10135939.81,10966669.54,10540203.87,11270898.28,11325709.07,11758626.62,15163719.8,14201721.59,13231252.11,14044124.32,12340361.13,10806314.36,10551030.38,10177056.33,11516224.89,10159173.92,9865902.225,10186692.57,9997791.22,9335286.319,10714768.91,11018664.39,12033626.56,12548229.11,13002653.28,13283709.85,14511083.19,13262995.35,14440073.86,11649150.11,12964508.03,12610297.86,11978343.34,13498538.17,10171769.34,5499917.665,6676463.27,6001979.343,7654196.167,8382299.184,7500548.071,7639430.145,7424666.861,6551384.064,6332047.008,5095501.634,4764184.115,4294352.968,3456151.792,3041339.869,2564157.698,2129935.654,1824067.798,1492579.122,1271315.094,1110078.45,909388.1,657390.2576,604101.9542,459390.5372,357806.7992,265966.6979,197167.7541,154977.264,104396.0384,73758.5864,59891.17014,37547.69136
